oopsla 2017项目数据,,,,,,,,,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,,,,,,,,,
315,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ArrayBenchmark.java,ArrayBenchmark.java,L294-L294,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ArrayBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
316,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ArrayBenchmark.java,ArrayBenchmark.java,L304-L304,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ArrayBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
317,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,BitSetBenchmark.java,L55-L55,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
318,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,BitSetBenchmark.java,L56-L56,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
319,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,BitSetBenchmark.java,L67-L67,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
320,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,BitSetBenchmark.java,L77-L77,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
321,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,BitSetBenchmark.java,L90-L90,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
322,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,BitSetBenchmark.java,L100-L100,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/BitSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
323,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L62-L62,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
324,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L63-L63,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
325,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L64-L64,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
326,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L72-L72,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
327,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L79-L79,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
328,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L86-L86,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
329,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L99-L99,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
330,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L109-L109,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
331,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L119-L119,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
332,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L130-L130,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
333,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L139-L139,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
334,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L148-L148,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
335,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L184-L184,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
336,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L194-L194,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
337,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L204-L204,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
338,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L216-L216,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
339,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L226-L226,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
340,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L236-L236,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
341,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L249-L249,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
342,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L259-L259,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
343,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,CharSeqBenchmark.java,L269-L269,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/CharSeqBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
344,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,HashSetBenchmark.java,L67-L67,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
345,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,HashSetBenchmark.java,L77-L77,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
346,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,HashSetBenchmark.java,L87-L87,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
347,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,HashSetBenchmark.java,L100-L100,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
348,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,HashSetBenchmark.java,L110-L110,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
349,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,HashSetBenchmark.java,L120-L120,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/HashSetBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
350,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L79-L79,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
351,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L80-L80,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
352,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L81-L81,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
353,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L82-L82,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
354,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L83-L83,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
355,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L84-L84,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
356,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L85-L85,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
357,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L86-L86,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
358,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L94-L94,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
359,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L101-L101,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
360,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L108-L108,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
361,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L115-L115,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
362,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L122-L122,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
363,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L129-L129,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
364,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L138-L138,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
365,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L145-L145,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
366,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L152-L152,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
367,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L159-L159,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
368,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,ListBenchmark.java,L166-L166,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/ListBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
